,i,channels,height,width,aspect,labelSize
386,386.0,3.0,480.0,640.0,1.3333333333333333,0.010304482777913411
387,387.0,3.0,480.0,640.0,1.3333333333333333,0.0019528953234354655
388,388.0,3.0,480.0,640.0,1.3333333333333333,0.004757965405782064
389,389.0,3.0,480.0,640.0,1.3333333333333333,0.003412734667460124
390,390.0,3.0,480.0,640.0,1.3333333333333333,0.011018675963083903
391,391.0,3.0,480.0,640.0,1.3333333333333333,0.05049474080403646
392,392.0,3.0,480.0,640.0,1.3333333333333333,0.020776782035827637
393,393.0,3.0,480.0,640.0,1.3333333333333333,0.030686591466267902
394,394.0,3.0,480.0,640.0,1.3333333333333333,0.011685751279195149
395,395.0,3.0,480.0,640.0,1.3333333333333333,0.011320695082346599
396,396.0,3.0,480.0,640.0,1.3333333333333333,0.03158399899800619
397,397.0,3.0,480.0,640.0,1.3333333333333333,0.006891225179036458
398,398.0,3.0,480.0,640.0,1.3333333333333333,0.05694463729858398
399,399.0,3.0,480.0,640.0,1.3333333333333333,0.01278565486272176
400,400.0,3.0,480.0,640.0,1.3333333333333333,0.0006007965405782063
401,401.0,3.0,480.0,640.0,1.3333333333333333,0.0026469180981318154
402,402.0,3.0,480.0,640.0,1.3333333333333333,0.003958474000295004
403,403.0,3.0,480.0,640.0,1.3333333333333333,0.004734361966451009
404,404.0,3.0,480.0,640.0,1.3333333333333333,0.005483800570170084
405,405.0,3.0,480.0,640.0,1.3333333333333333,0.04956889470418294
406,406.0,3.0,480.0,640.0,1.3333333333333333,0.013528019587198892
407,407.0,3.0,480.0,640.0,1.3333333333333333,0.005327792962392172
408,408.0,3.0,480.0,640.0,1.3333333333333333,0.013362782796223958
409,409.0,3.0,480.0,640.0,1.3333333333333333,0.012465378443400066
410,410.0,3.0,480.0,640.0,1.3333333333333333,0.005353056192398072
411,411.0,3.0,480.0,640.0,1.3333333333333333,0.00206398069858551
412,412.0,3.0,480.0,640.0,1.3333333333333333,0.003542266686757406
413,413.0,3.0,480.0,640.0,1.3333333333333333,0.0009201005101203919
414,414.0,3.0,480.0,640.0,1.3333333333333333,0.025164254506429038
415,415.0,3.0,480.0,640.0,1.3333333333333333,0.011342232227325439
416,416.0,3.0,480.0,640.0,1.3333333333333333,0.008761425018310547
417,417.0,3.0,480.0,640.0,1.3333333333333333,0.00288153608640035
418,418.0,3.0,480.0,640.0,1.3333333333333333,0.004553870360056559
419,419.0,3.0,480.0,640.0,1.3333333333333333,0.004589154720306397
420,420.0,3.0,480.0,640.0,1.3333333333333333,0.011287735303243002
421,421.0,3.0,480.0,640.0,1.3333333333333333,0.051553293863932294
422,422.0,3.0,480.0,640.0,1.3333333333333333,0.023283034960428873
423,423.0,3.0,480.0,640.0,1.3333333333333333,0.03446106592814128
424,424.0,3.0,480.0,640.0,1.3333333333333333,0.0014829708139101664
425,425.0,3.0,480.0,640.0,1.3333333333333333,0.02568779150644938
426,426.0,3.0,480.0,640.0,1.3333333333333333,0.07200836181640625
427,427.0,3.0,480.0,640.0,1.3333333333333333,0.030446077982584637
428,428.0,3.0,480.0,640.0,1.3333333333333333,0.007564349969228109
429,429.0,3.0,480.0,640.0,1.3333333333333333,0.011036599477132161
430,430.0,3.0,480.0,640.0,1.3333333333333333,0.02841101010640462
431,431.0,3.0,480.0,640.0,1.3333333333333333,0.12396366119384766
432,432.0,3.0,480.0,640.0,1.3333333333333333,0.005230468908945719
433,433.0,3.0,480.0,640.0,1.3333333333333333,0.002546351750691732
434,434.0,3.0,480.0,640.0,1.3333333333333333,0.0019561249017715455
435,435.0,3.0,480.0,640.0,1.3333333333333333,0.003976473410924276
436,436.0,3.0,480.0,640.0,1.3333333333333333,0.0316604487101237
437,437.0,3.0,480.0,640.0,1.3333333333333333,0.002607945203781128
438,438.0,3.0,480.0,640.0,1.3333333333333333,0.0022543019056320193
439,439.0,3.0,480.0,640.0,1.3333333333333333,0.01409602165222168
440,440.0,3.0,480.0,640.0,1.3333333333333333,0.0037470388412475584
441,441.0,3.0,480.0,640.0,1.3333333333333333,0.006121604045232137
442,442.0,3.0,480.0,640.0,1.3333333333333333,0.003233047326405843
443,443.0,3.0,480.0,640.0,1.3333333333333333,0.07055639902750652
444,444.0,3.0,480.0,640.0,1.3333333333333333,0.02166984717051188
445,445.0,3.0,480.0,640.0,1.3333333333333333,0.07226687113444011
446,446.0,3.0,480.0,640.0,1.3333333333333333,0.012684590021769205
447,447.0,3.0,480.0,640.0,1.3333333333333333,0.044591248830159504
448,448.0,3.0,480.0,640.0,1.3333333333333333,0.01797643502553304
449,449.0,3.0,480.0,640.0,1.3333333333333333,0.00837547222773234
450,450.0,3.0,480.0,640.0,1.3333333333333333,0.0017094695568084716
451,451.0,3.0,480.0,640.0,1.3333333333333333,0.002637599507967631
452,452.0,3.0,480.0,640.0,1.3333333333333333,0.0025241905450820923
453,453.0,3.0,480.0,640.0,1.3333333333333333,0.008539292812347412
454,454.0,3.0,480.0,640.0,1.3333333333333333,0.018563585281372072
455,455.0,3.0,480.0,640.0,1.3333333333333333,0.0052407455444335935
456,456.0,3.0,480.0,640.0,1.3333333333333333,0.020297616322835287
457,457.0,3.0,480.0,640.0,1.3333333333333333,0.019838363329569498
458,458.0,3.0,480.0,640.0,1.3333333333333333,0.05305694897969564
459,459.0,3.0,480.0,640.0,1.3333333333333333,0.027510865529378255
460,460.0,3.0,480.0,640.0,1.3333333333333333,0.037485904693603515
461,461.0,3.0,480.0,640.0,1.3333333333333333,0.001925653616587321
462,462.0,3.0,480.0,640.0,1.3333333333333333,0.016289892196655272
463,463.0,3.0,480.0,640.0,1.3333333333333333,0.004576529264450073
464,464.0,3.0,480.0,640.0,1.3333333333333333,0.049711958567301436
465,465.0,3.0,480.0,640.0,1.3333333333333333,0.06311551411946614
466,466.0,3.0,480.0,640.0,1.3333333333333333,0.007510161399841309
467,467.0,3.0,480.0,640.0,1.3333333333333333,0.016186490058898925
468,468.0,3.0,480.0,640.0,1.3333333333333333,0.005341081619262695
469,469.0,3.0,480.0,640.0,1.3333333333333333,0.02368182023366292
470,470.0,3.0,480.0,640.0,1.3333333333333333,0.002102098862330119
471,471.0,3.0,480.0,640.0,1.3333333333333333,0.004436299800872802
472,472.0,3.0,480.0,640.0,1.3333333333333333,0.0038594643274943033
473,473.0,3.0,480.0,640.0,1.3333333333333333,0.04862377166748047
474,474.0,3.0,480.0,640.0,1.3333333333333333,0.013297335306803385
475,475.0,3.0,480.0,640.0,1.3333333333333333,0.008047666549682617
476,476.0,3.0,480.0,640.0,1.3333333333333333,0.011690142154693604
477,477.0,3.0,480.0,640.0,1.3333333333333333,0.0017043375968933106
478,478.0,3.0,480.0,640.0,1.3333333333333333,0.013441112836201986
479,479.0,3.0,480.0,640.0,1.3333333333333333,0.012183721065521241
480,480.0,3.0,480.0,640.0,1.3333333333333333,0.00402532696723938
481,481.0,3.0,480.0,640.0,1.3333333333333333,0.009877451260884603
482,482.0,3.0,480.0,640.0,1.3333333333333333,0.06232918421427409
483,483.0,3.0,480.0,640.0,1.3333333333333333,0.12104413350423177
484,484.0,3.0,480.0,640.0,1.3333333333333333,0.010020169417063395
485,485.0,3.0,480.0,640.0,1.3333333333333333,0.011882582505544026
486,486.0,3.0,480.0,640.0,1.3333333333333333,0.07041669845581054
487,487.0,3.0,480.0,640.0,1.3333333333333333,0.0573954709370931
488,488.0,3.0,480.0,640.0,1.3333333333333333,0.07787706375122071
489,489.0,3.0,480.0,640.0,1.3333333333333333,0.022928527196248372
490,490.0,3.0,480.0,640.0,1.3333333333333333,0.0019156837463378906
491,491.0,3.0,480.0,640.0,1.3333333333333333,0.0007695185641447704
492,492.0,3.0,480.0,640.0,1.3333333333333333,0.005850528478622437
493,493.0,3.0,480.0,640.0,1.3333333333333333,0.0047719438870747885
494,494.0,3.0,480.0,640.0,1.3333333333333333,0.020090928077697755
495,495.0,3.0,480.0,640.0,1.3333333333333333,0.004953980445861816
496,496.0,3.0,480.0,640.0,1.3333333333333333,0.0043697917461395265
497,497.0,3.0,480.0,640.0,1.3333333333333333,0.0005575597286224365
498,498.0,3.0,480.0,640.0,1.3333333333333333,0.0009759625792503357
499,499.0,3.0,480.0,640.0,1.3333333333333333,0.0030410794417063394
500,500.0,3.0,480.0,640.0,1.3333333333333333,0.030639511744181315
501,501.0,3.0,480.0,640.0,1.3333333333333333,0.002882046699523926
502,502.0,3.0,480.0,640.0,1.3333333333333333,0.0025901629527409873
503,503.0,3.0,480.0,640.0,1.3333333333333333,0.002802351514498393
504,504.0,3.0,480.0,640.0,1.3333333333333333,0.005017412503560384
505,505.0,3.0,480.0,640.0,1.3333333333333333,0.03329224268595377
506,506.0,3.0,480.0,640.0,1.3333333333333333,0.0489673105875651
507,507.0,3.0,480.0,640.0,1.3333333333333333,0.09612284342447917
508,508.0,3.0,480.0,640.0,1.3333333333333333,0.007744127909342448
509,509.0,3.0,480.0,640.0,1.3333333333333333,0.07489161809285481
510,510.0,3.0,480.0,640.0,1.3333333333333333,0.00941070556640625
511,511.0,3.0,480.0,640.0,1.3333333333333333,0.0038475032647450765
512,512.0,3.0,480.0,640.0,1.3333333333333333,0.07042781829833984
513,513.0,3.0,480.0,640.0,1.3333333333333333,0.022964601516723634
514,514.0,3.0,480.0,640.0,1.3333333333333333,0.04527356147766113
515,515.0,3.0,480.0,640.0,1.3333333333333333,0.003208154638608297
516,516.0,3.0,480.0,640.0,1.3333333333333333,0.0039476358890533445
517,517.0,3.0,480.0,640.0,1.3333333333333333,0.004597069422403972
518,518.0,3.0,480.0,640.0,1.3333333333333333,0.00455233891805013
519,519.0,3.0,480.0,640.0,1.3333333333333333,0.0019837496678034466
520,520.0,3.0,480.0,640.0,1.3333333333333333,0.0045311478773752845
521,521.0,3.0,480.0,640.0,1.3333333333333333,0.000744498074054718
522,522.0,3.0,480.0,640.0,1.3333333333333333,0.0012179585297902426
523,523.0,3.0,480.0,640.0,1.3333333333333333,0.03212464014689127
524,524.0,3.0,480.0,640.0,1.3333333333333333,0.0031558666626612347
525,525.0,3.0,480.0,640.0,1.3333333333333333,0.007642067273457845
526,526.0,3.0,480.0,640.0,1.3333333333333333,0.01629678726196289
527,527.0,3.0,480.0,640.0,1.3333333333333333,0.05802753448486328
528,528.0,3.0,480.0,640.0,1.3333333333333333,0.013074603080749512
529,529.0,3.0,480.0,640.0,1.3333333333333333,0.11901690165201823
530,530.0,3.0,480.0,640.0,1.3333333333333333,0.01265036424001058
531,531.0,3.0,480.0,640.0,1.3333333333333333,0.00795966068903605
532,532.0,3.0,480.0,640.0,1.3333333333333333,0.02548682689666748
533,533.0,3.0,480.0,640.0,1.3333333333333333,0.016568832397460938
534,534.0,3.0,480.0,640.0,1.3333333333333333,0.00671577533086141
535,535.0,3.0,480.0,640.0,1.3333333333333333,0.005291296641031901
536,536.0,3.0,480.0,640.0,1.3333333333333333,0.022353655497233074
537,537.0,3.0,480.0,640.0,1.3333333333333333,0.021575981775919597
538,538.0,3.0,480.0,640.0,1.3333333333333333,0.01890093962351481
539,539.0,3.0,480.0,640.0,1.3333333333333333,0.004073223272959391
540,540.0,3.0,480.0,640.0,1.3333333333333333,0.0024467166264851886
541,541.0,3.0,480.0,640.0,1.3333333333333333,0.1253188451131185
542,542.0,3.0,480.0,640.0,1.3333333333333333,0.004444661537806193
543,543.0,3.0,480.0,640.0,1.3333333333333333,0.006617174545923869
544,544.0,3.0,480.0,640.0,1.3333333333333333,0.004980060259501139
545,545.0,3.0,480.0,640.0,1.3333333333333333,0.0009806220730145772
546,546.0,3.0,480.0,640.0,1.3333333333333333,0.002103387912114461
547,547.0,3.0,480.0,640.0,1.3333333333333333,0.0037446006139119467
548,548.0,3.0,480.0,640.0,1.3333333333333333,0.007085873285929362
549,549.0,3.0,480.0,640.0,1.3333333333333333,0.012411062717437743
550,550.0,3.0,480.0,640.0,1.3333333333333333,0.0024442275365193686
551,551.0,3.0,480.0,640.0,1.3333333333333333,0.0034285899003346763
552,552.0,3.0,480.0,640.0,1.3333333333333333,0.0030795164903004964
553,553.0,3.0,480.0,640.0,1.3333333333333333,0.024839038848876952
554,554.0,3.0,480.0,640.0,1.3333333333333333,0.0019754135608673097
555,555.0,3.0,480.0,640.0,1.3333333333333333,0.004367034037907919
556,556.0,3.0,480.0,640.0,1.3333333333333333,0.2033367411295573
557,557.0,3.0,480.0,640.0,1.3333333333333333,0.004311734040578206
558,558.0,3.0,480.0,640.0,1.3333333333333333,0.002147403558095296
559,559.0,3.0,480.0,640.0,1.3333333333333333,0.0022559744119644166
560,560.0,3.0,480.0,640.0,1.3333333333333333,0.0021762279669443768
561,561.0,3.0,480.0,640.0,1.3333333333333333,0.010252986749013265
562,562.0,3.0,480.0,640.0,1.3333333333333333,0.008654731114705404
563,563.0,3.0,480.0,640.0,1.3333333333333333,0.002976702849070231
564,564.0,3.0,480.0,640.0,1.3333333333333333,0.006995225747426351
565,565.0,3.0,480.0,640.0,1.3333333333333333,0.004010965824127197
566,566.0,3.0,480.0,640.0,1.3333333333333333,0.029846595128377278
567,567.0,3.0,480.0,640.0,1.3333333333333333,0.006923598448435465
568,568.0,3.0,480.0,640.0,1.3333333333333333,0.006376583178838094
569,569.0,3.0,480.0,640.0,1.3333333333333333,0.045744202931722
570,570.0,3.0,480.0,640.0,1.3333333333333333,0.02324799696604411
571,571.0,3.0,480.0,640.0,1.3333333333333333,0.003901807467142741
572,572.0,3.0,480.0,640.0,1.3333333333333333,0.013061989148457845
573,573.0,3.0,480.0,640.0,1.3333333333333333,0.048291041056315105
574,574.0,3.0,480.0,640.0,1.3333333333333333,0.037089357376098635
575,575.0,3.0,480.0,640.0,1.3333333333333333,0.002287134925524394
576,576.0,3.0,480.0,640.0,1.3333333333333333,0.0037520043055216472
577,577.0,3.0,480.0,640.0,1.3333333333333333,0.0017572762568791708
578,578.0,3.0,480.0,640.0,1.3333333333333333,0.013462953567504883
579,579.0,3.0,480.0,640.0,1.3333333333333333,0.013607587814331055
580,580.0,3.0,480.0,640.0,1.3333333333333333,0.007465980052947998
581,581.0,3.0,480.0,640.0,1.3333333333333333,0.002287658452987671
582,582.0,3.0,480.0,640.0,1.3333333333333333,0.03757974624633789
583,583.0,3.0,480.0,640.0,1.3333333333333333,0.011868898073832195
584,584.0,3.0,480.0,640.0,1.3333333333333333,0.0016216427087783814
585,585.0,3.0,480.0,640.0,1.3333333333333333,0.005872102578481039
586,586.0,3.0,480.0,640.0,1.3333333333333333,0.00387028972307841
587,587.0,3.0,480.0,640.0,1.3333333333333333,0.03924900372823079
588,588.0,3.0,480.0,640.0,1.3333333333333333,0.0019508526722590129
589,589.0,3.0,480.0,640.0,1.3333333333333333,0.00930140733718872
590,590.0,3.0,480.0,640.0,1.3333333333333333,0.008559628327687582
591,591.0,3.0,480.0,640.0,1.3333333333333333,0.004641991058985392
592,592.0,3.0,480.0,640.0,1.3333333333333333,0.03914064089457194
593,593.0,3.0,480.0,640.0,1.3333333333333333,0.005164113442103068
594,594.0,3.0,480.0,640.0,1.3333333333333333,0.002644378145535787
595,595.0,3.0,480.0,640.0,1.3333333333333333,0.026864891052246095
596,596.0,3.0,480.0,640.0,1.3333333333333333,0.0009725413719813029
597,597.0,3.0,480.0,640.0,1.3333333333333333,0.02740595499674479
598,598.0,3.0,480.0,640.0,1.3333333333333333,0.03496026039123535
599,599.0,3.0,480.0,640.0,1.3333333333333333,0.0204414701461792
600,600.0,3.0,480.0,640.0,1.3333333333333333,0.0034437036514282228
601,601.0,3.0,480.0,640.0,1.3333333333333333,0.014677886962890624
602,602.0,3.0,480.0,640.0,1.3333333333333333,0.019631141026814777
603,603.0,3.0,480.0,640.0,1.3333333333333333,0.0036430760224660237
604,604.0,3.0,480.0,640.0,1.3333333333333333,0.006455295085906983
605,605.0,3.0,480.0,640.0,1.3333333333333333,0.004155726432800293
606,606.0,3.0,480.0,640.0,1.3333333333333333,0.03625311533610026
607,607.0,3.0,480.0,640.0,1.3333333333333333,0.1312938690185547
608,608.0,3.0,480.0,640.0,1.3333333333333333,0.0060601894060770675
609,609.0,3.0,480.0,640.0,1.3333333333333333,0.08753210703531901
610,610.0,3.0,480.0,640.0,1.3333333333333333,0.006057266394297282
611,611.0,3.0,480.0,640.0,1.3333333333333333,0.0043966372807820635
612,612.0,3.0,480.0,640.0,1.3333333333333333,0.01530684471130371
613,613.0,3.0,480.0,640.0,1.3333333333333333,0.0007168607910474141
614,614.0,3.0,480.0,640.0,1.3333333333333333,0.002704363465309143
615,615.0,3.0,480.0,640.0,1.3333333333333333,0.041579936345418296
616,616.0,3.0,480.0,640.0,1.3333333333333333,0.07471081415812174
617,617.0,3.0,480.0,640.0,1.3333333333333333,0.09533665974934896
618,618.0,3.0,480.0,640.0,1.3333333333333333,0.0010489174723625184
619,619.0,3.0,480.0,640.0,1.3333333333333333,0.0005912223954995474
620,620.0,3.0,480.0,640.0,1.3333333333333333,0.012487885157267252
621,621.0,3.0,480.0,640.0,1.3333333333333333,0.02982521375020345
622,622.0,3.0,480.0,640.0,1.3333333333333333,0.09965857187906901
623,623.0,3.0,480.0,640.0,1.3333333333333333,0.09672200520833334
624,624.0,3.0,480.0,640.0,1.3333333333333333,0.07204785664876302
625,625.0,3.0,480.0,640.0,1.3333333333333333,0.13643820444742838
626,626.0,3.0,480.0,640.0,1.3333333333333333,0.02150671641031901
627,627.0,3.0,480.0,640.0,1.3333333333333333,0.05205468813578288
628,628.0,3.0,480.0,640.0,1.3333333333333333,0.02972873051961263
629,629.0,3.0,480.0,640.0,1.3333333333333333,0.06887289047241212
630,630.0,3.0,480.0,640.0,1.3333333333333333,0.09434184392293295
631,631.0,3.0,480.0,640.0,1.3333333333333333,0.03643008550008138
632,632.0,3.0,480.0,640.0,1.3333333333333333,0.008962686856587727
633,633.0,3.0,480.0,640.0,1.3333333333333333,0.006957465012868245
634,634.0,3.0,480.0,640.0,1.3333333333333333,0.015209290186564127
635,635.0,3.0,480.0,640.0,1.3333333333333333,0.01447449525197347
636,636.0,3.0,480.0,640.0,1.3333333333333333,0.007197597821553548
637,637.0,3.0,480.0,640.0,1.3333333333333333,0.0011330806215604145
638,638.0,3.0,480.0,640.0,1.3333333333333333,0.0033675956726074217
639,639.0,3.0,480.0,640.0,1.3333333333333333,0.002215558687845866
640,640.0,3.0,480.0,640.0,1.3333333333333333,0.03271508852640788
641,641.0,3.0,480.0,640.0,1.3333333333333333,0.0042295241355896
642,642.0,3.0,480.0,640.0,1.3333333333333333,0.019797999064127603
643,643.0,3.0,480.0,640.0,1.3333333333333333,0.03272591272989909
644,644.0,3.0,480.0,640.0,1.3333333333333333,0.0034439849853515627
645,645.0,3.0,480.0,640.0,1.3333333333333333,0.0032383708159128824
646,646.0,3.0,480.0,640.0,1.3333333333333333,0.004599967002868652
647,647.0,3.0,480.0,640.0,1.3333333333333333,0.004682610432306926
648,648.0,3.0,480.0,640.0,1.3333333333333333,0.010180184046427409
649,649.0,3.0,480.0,640.0,1.3333333333333333,0.0046198554833730065
650,650.0,3.0,480.0,640.0,1.3333333333333333,0.0024190664291381834
651,651.0,3.0,480.0,640.0,1.3333333333333333,0.010468238989512126
652,652.0,3.0,480.0,640.0,1.3333333333333333,0.008012625376383463
653,653.0,3.0,480.0,640.0,1.3333333333333333,0.003142795165379842
654,654.0,3.0,480.0,640.0,1.3333333333333333,0.003965966701507569
655,655.0,3.0,480.0,640.0,1.3333333333333333,0.025987110137939452
656,656.0,3.0,480.0,640.0,1.3333333333333333,0.021232269605000815
657,657.0,3.0,480.0,640.0,1.3333333333333333,0.0039035948117574055
658,658.0,3.0,480.0,640.0,1.3333333333333333,0.05828582763671875
659,659.0,3.0,480.0,640.0,1.3333333333333333,0.006004225413004557
660,660.0,3.0,480.0,640.0,1.3333333333333333,0.004920291900634766
661,661.0,3.0,480.0,640.0,1.3333333333333333,0.0025617341200510663
662,662.0,3.0,480.0,640.0,1.3333333333333333,0.02758501688639323
663,663.0,3.0,480.0,640.0,1.3333333333333333,0.012636820475260416
664,664.0,3.0,480.0,640.0,1.3333333333333333,0.006039075454076131
665,665.0,3.0,480.0,640.0,1.3333333333333333,0.1764813486735026
666,666.0,3.0,480.0,640.0,1.3333333333333333,0.1375725809733073
667,667.0,3.0,480.0,640.0,1.3333333333333333,0.006677670478820801
668,668.0,3.0,480.0,640.0,1.3333333333333333,0.013594401677449545
669,669.0,3.0,480.0,640.0,1.3333333333333333,0.07227176666259766
670,670.0,3.0,480.0,640.0,1.3333333333333333,0.03617104212443034
671,671.0,3.0,480.0,640.0,1.3333333333333333,0.01598576545715332
672,672.0,3.0,480.0,640.0,1.3333333333333333,0.034965569178263343
673,673.0,3.0,480.0,640.0,1.3333333333333333,0.002910002867380778
674,674.0,3.0,480.0,640.0,1.3333333333333333,0.0070294372240702315
675,675.0,3.0,480.0,640.0,1.3333333333333333,0.0021839257081349693
676,676.0,3.0,480.0,640.0,1.3333333333333333,0.014169642130533854
677,677.0,3.0,480.0,640.0,1.3333333333333333,0.01897455851236979
678,678.0,3.0,480.0,640.0,1.3333333333333333,0.025276578267415365
679,679.0,3.0,480.0,640.0,1.3333333333333333,0.003542547623316447
680,680.0,3.0,480.0,640.0,1.3333333333333333,0.028918619155883788
681,681.0,3.0,480.0,640.0,1.3333333333333333,0.08644179026285807
682,682.0,3.0,480.0,640.0,1.3333333333333333,0.013055529594421387
683,683.0,3.0,480.0,640.0,1.3333333333333333,0.0077582470575968425
684,684.0,3.0,480.0,640.0,1.3333333333333333,0.07945603052775065
685,685.0,3.0,480.0,640.0,1.3333333333333333,0.0020948477586110433
686,686.0,3.0,480.0,640.0,1.3333333333333333,0.005280803839365641
687,687.0,3.0,480.0,640.0,1.3333333333333333,0.016495787302652994
688,688.0,3.0,480.0,640.0,1.3333333333333333,0.010929343700408935
689,689.0,3.0,480.0,640.0,1.3333333333333333,0.002906045913696289
690,690.0,3.0,480.0,640.0,1.3333333333333333,0.005286866823832194
691,691.0,3.0,480.0,640.0,1.3333333333333333,0.04106536865234375
692,692.0,3.0,480.0,640.0,1.3333333333333333,0.007657373746236165
693,693.0,3.0,480.0,640.0,1.3333333333333333,0.002482651670773824
694,694.0,3.0,480.0,640.0,1.3333333333333333,0.02687855084737142
695,695.0,3.0,480.0,640.0,1.3333333333333333,0.002005297541618347
696,696.0,3.0,480.0,640.0,1.3333333333333333,0.00514021635055542
697,697.0,3.0,480.0,640.0,1.3333333333333333,0.00893441120783488
698,698.0,3.0,480.0,640.0,1.3333333333333333,0.004039317766825358
699,699.0,3.0,480.0,640.0,1.3333333333333333,0.0021436246236165367
700,700.0,3.0,480.0,640.0,1.3333333333333333,0.0010230035583178203
701,701.0,3.0,480.0,640.0,1.3333333333333333,0.002620059847831726
702,702.0,3.0,480.0,640.0,1.3333333333333333,0.0013805913925170898
703,703.0,3.0,480.0,640.0,1.3333333333333333,0.0036941762765248616
704,704.0,3.0,480.0,640.0,1.3333333333333333,0.023479525248209634
705,705.0,3.0,480.0,640.0,1.3333333333333333,0.0458725357055664
706,706.0,3.0,480.0,640.0,1.3333333333333333,0.018149242401123047
707,707.0,3.0,480.0,640.0,1.3333333333333333,0.07106862386067708
708,708.0,3.0,480.0,640.0,1.3333333333333333,0.027440614700317383
709,709.0,3.0,480.0,640.0,1.3333333333333333,0.020584802627563476
710,710.0,3.0,480.0,640.0,1.3333333333333333,0.0006410463154315948
711,711.0,3.0,480.0,640.0,1.3333333333333333,0.0215591033299764
712,712.0,3.0,480.0,640.0,1.3333333333333333,0.2082117207845052
713,713.0,3.0,480.0,640.0,1.3333333333333333,0.04130076726277669
714,714.0,3.0,480.0,640.0,1.3333333333333333,0.006558401981989543
715,715.0,3.0,480.0,640.0,1.3333333333333333,0.015760634740193683
716,716.0,3.0,480.0,640.0,1.3333333333333333,0.0021121195952097573
717,717.0,3.0,480.0,640.0,1.3333333333333333,0.011094720363616943
718,718.0,3.0,480.0,640.0,1.3333333333333333,0.10635189692179361
719,719.0,3.0,480.0,640.0,1.3333333333333333,0.11311200459798178
720,720.0,3.0,480.0,640.0,1.3333333333333333,0.002980226278305054
721,721.0,3.0,480.0,640.0,1.3333333333333333,0.023889424006144206
722,722.0,3.0,480.0,640.0,1.3333333333333333,0.012586270968119304
723,723.0,3.0,480.0,640.0,1.3333333333333333,0.013501276969909668
724,724.0,3.0,480.0,640.0,1.3333333333333333,0.030502195358276366
725,725.0,3.0,480.0,640.0,1.3333333333333333,0.08318459828694662
726,726.0,3.0,480.0,640.0,1.3333333333333333,0.05556631088256836
727,727.0,3.0,480.0,640.0,1.3333333333333333,0.013683338165283204
728,728.0,3.0,480.0,640.0,1.3333333333333333,0.00389890988667806
729,729.0,3.0,480.0,640.0,1.3333333333333333,0.009238243103027344
730,730.0,3.0,480.0,640.0,1.3333333333333333,0.0009155943989753723
731,731.0,3.0,480.0,640.0,1.3333333333333333,0.04463074366251628
732,732.0,3.0,480.0,640.0,1.3333333333333333,0.048986199696858725
733,733.0,3.0,480.0,640.0,1.3333333333333333,0.004045266310373942
734,734.0,3.0,480.0,640.0,1.3333333333333333,0.002502246896425883
735,735.0,3.0,480.0,640.0,1.3333333333333333,0.02381684144337972
736,736.0,3.0,480.0,640.0,1.3333333333333333,0.013605979283650716
737,737.0,3.0,480.0,640.0,1.3333333333333333,0.014981107711791992
738,738.0,3.0,480.0,640.0,1.3333333333333333,0.017277854283650716
739,739.0,3.0,480.0,640.0,1.3333333333333333,0.013191763559977214
740,740.0,3.0,480.0,640.0,1.3333333333333333,0.029313367207845054
741,741.0,3.0,480.0,640.0,1.3333333333333333,0.014602111180623373
742,742.0,3.0,480.0,640.0,1.3333333333333333,0.0019700010617574055
743,743.0,3.0,480.0,640.0,1.3333333333333333,0.019053921699523926
744,744.0,3.0,480.0,640.0,1.3333333333333333,0.005815729300181071
745,745.0,3.0,480.0,640.0,1.3333333333333333,0.014144902229309081
746,746.0,3.0,480.0,640.0,1.3333333333333333,0.015650800069173177
747,747.0,3.0,480.0,640.0,1.3333333333333333,0.002288666764895121
748,748.0,3.0,480.0,640.0,1.3333333333333333,0.01900800387064616
749,749.0,3.0,480.0,640.0,1.3333333333333333,0.007734144528706868
750,750.0,3.0,480.0,640.0,1.3333333333333333,0.01521033763885498
751,751.0,3.0,480.0,640.0,1.3333333333333333,0.006059180895487467
752,752.0,3.0,480.0,640.0,1.3333333333333333,0.003134599725405375
753,753.0,3.0,480.0,640.0,1.3333333333333333,0.059080384572347
754,754.0,3.0,480.0,640.0,1.3333333333333333,0.01943520228068034
755,755.0,3.0,480.0,640.0,1.3333333333333333,0.012238229910532633
756,756.0,3.0,480.0,640.0,1.3333333333333333,0.022414725621541343
757,757.0,3.0,480.0,640.0,1.3333333333333333,0.021845804850260418
758,758.0,3.0,480.0,640.0,1.3333333333333333,0.0013041513164838154
759,759.0,3.0,480.0,640.0,1.3333333333333333,0.006612374782562256
760,760.0,3.0,480.0,640.0,1.3333333333333333,0.0007506382465362549
761,761.0,3.0,480.0,640.0,1.3333333333333333,0.01144794225692749
762,762.0,3.0,480.0,640.0,1.3333333333333333,0.010856809616088868
763,763.0,3.0,480.0,640.0,1.3333333333333333,0.013698900540669759
764,764.0,3.0,480.0,640.0,1.3333333333333333,0.001270284354686737
765,765.0,3.0,480.0,640.0,1.3333333333333333,0.004900429248809814
766,766.0,3.0,480.0,640.0,1.3333333333333333,0.00541850487391154
767,767.0,3.0,480.0,640.0,1.3333333333333333,0.00803375244140625
768,768.0,3.0,480.0,640.0,1.3333333333333333,0.004340775807698568
769,769.0,3.0,480.0,640.0,1.3333333333333333,0.0201623264948527
770,770.0,3.0,480.0,640.0,1.3333333333333333,0.0030900861819585165
771,771.0,3.0,480.0,640.0,1.3333333333333333,0.0030367390314737955
